BROE01000677.1 Plecoglossus altivelis DNA, scaffold649, whole genome shotgun sequence	scaffold0649
BROE01000678.1 Plecoglossus altivelis DNA, scaffold650, whole genome shotgun sequence	scaffold0650
BROE01000679.1 Plecoglossus altivelis DNA, scaffold651, whole genome shotgun sequence	scaffold0651
BROE01000680.1 Plecoglossus altivelis DNA, scaffold652, whole genome shotgun sequence	scaffold0652
BROE01000681.1 Plecoglossus altivelis DNA, scaffold653, whole genome shotgun sequence	scaffold0653
BROE01000682.1 Plecoglossus altivelis DNA, scaffold654, whole genome shotgun sequence	scaffold0654
BROE01000683.1 Plecoglossus altivelis DNA, scaffold655, whole genome shotgun sequence	scaffold0655
BROE01000684.1 Plecoglossus altivelis DNA, scaffold656, whole genome shotgun sequence	scaffold0656
BROE01000685.1 Plecoglossus altivelis DNA, scaffold657, whole genome shotgun sequence	scaffold0657
BROE01000686.1 Plecoglossus altivelis DNA, scaffold658, whole genome shotgun sequence	scaffold0658
BROE01000687.1 Plecoglossus altivelis DNA, scaffold659, whole genome shotgun sequence	scaffold0659
BROE01000688.1 Plecoglossus altivelis DNA, scaffold660, whole genome shotgun sequence	scaffold0660
BROE01000689.1 Plecoglossus altivelis DNA, scaffold661, whole genome shotgun sequence	scaffold0661
BROE01000690.1 Plecoglossus altivelis DNA, scaffold662, whole genome shotgun sequence	scaffold0662
BROE01000691.1 Plecoglossus altivelis DNA, scaffold663, whole genome shotgun sequence	scaffold0663
BROE01000692.1 Plecoglossus altivelis DNA, scaffold664, whole genome shotgun sequence	scaffold0664
BROE01000693.1 Plecoglossus altivelis DNA, scaffold665, whole genome shotgun sequence	scaffold0665
BROE01000694.1 Plecoglossus altivelis DNA, scaffold666, whole genome shotgun sequence	scaffold0666
BROE01000695.1 Plecoglossus altivelis DNA, scaffold667, whole genome shotgun sequence	scaffold0667
BROE01000696.1 Plecoglossus altivelis DNA, scaffold668, whole genome shotgun sequence	scaffold0668
BROE01000697.1 Plecoglossus altivelis DNA, scaffold669, whole genome shotgun sequence	scaffold0669
BROE01000698.1 Plecoglossus altivelis DNA, scaffold670, whole genome shotgun sequence	scaffold0670
BROE01000699.1 Plecoglossus altivelis DNA, scaffold671, whole genome shotgun sequence	scaffold0671
BROE01000700.1 Plecoglossus altivelis DNA, scaffold672, whole genome shotgun sequence	scaffold0672
BROE01000701.1 Plecoglossus altivelis DNA, scaffold673, whole genome shotgun sequence	scaffold0673
BROE01000702.1 Plecoglossus altivelis DNA, scaffold674, whole genome shotgun sequence	scaffold0674
BROE01000703.1 Plecoglossus altivelis DNA, scaffold675, whole genome shotgun sequence	scaffold0675
BROE01000704.1 Plecoglossus altivelis DNA, scaffold676, whole genome shotgun sequence	scaffold0676
BROE01000705.1 Plecoglossus altivelis DNA, scaffold677, whole genome shotgun sequence	scaffold0677
BROE01000706.1 Plecoglossus altivelis DNA, scaffold678, whole genome shotgun sequence	scaffold0678
BROE01000707.1 Plecoglossus altivelis DNA, scaffold679, whole genome shotgun sequence	scaffold0679
BROE01000708.1 Plecoglossus altivelis DNA, scaffold680, whole genome shotgun sequence	scaffold0680
BROE01000709.1 Plecoglossus altivelis DNA, scaffold681, whole genome shotgun sequence	scaffold0681
BROE01000710.1 Plecoglossus altivelis DNA, scaffold682, whole genome shotgun sequence	scaffold0682
BROE01000711.1 Plecoglossus altivelis DNA, scaffold683, whole genome shotgun sequence	scaffold0683
BROE01000712.1 Plecoglossus altivelis DNA, scaffold684, whole genome shotgun sequence	scaffold0684
BROE01000713.1 Plecoglossus altivelis DNA, scaffold685, whole genome shotgun sequence	scaffold0685
BROE01000714.1 Plecoglossus altivelis DNA, scaffold686, whole genome shotgun sequence	scaffold0686
BROE01000715.1 Plecoglossus altivelis DNA, scaffold687, whole genome shotgun sequence	scaffold0687
BROE01000716.1 Plecoglossus altivelis DNA, scaffold688, whole genome shotgun sequence	scaffold0688
BROE01000717.1 Plecoglossus altivelis DNA, scaffold689, whole genome shotgun sequence	scaffold0689
BROE01000718.1 Plecoglossus altivelis DNA, scaffold690, whole genome shotgun sequence	scaffold0690
BROE01000719.1 Plecoglossus altivelis DNA, scaffold691, whole genome shotgun sequence	scaffold0691
BROE01000720.1 Plecoglossus altivelis DNA, scaffold692, whole genome shotgun sequence	scaffold0692
BROE01000721.1 Plecoglossus altivelis DNA, scaffold693, whole genome shotgun sequence	scaffold0693
BROE01000722.1 Plecoglossus altivelis DNA, scaffold694, whole genome shotgun sequence	scaffold0694
BROE01000723.1 Plecoglossus altivelis DNA, scaffold695, whole genome shotgun sequence	scaffold0695
BROE01000724.1 Plecoglossus altivelis DNA, scaffold696, whole genome shotgun sequence	scaffold0696
BROE01000725.1 Plecoglossus altivelis DNA, scaffold697, whole genome shotgun sequence	scaffold0697
BROE01000726.1 Plecoglossus altivelis DNA, scaffold698, whole genome shotgun sequence	scaffold0698
BROE01000727.1 Plecoglossus altivelis DNA, scaffold699, whole genome shotgun sequence	scaffold0699
BROE01000728.1 Plecoglossus altivelis DNA, scaffold700, whole genome shotgun sequence	scaffold0700
BROE01000729.1 Plecoglossus altivelis DNA, scaffold701, whole genome shotgun sequence	scaffold0701
BROE01000730.1 Plecoglossus altivelis DNA, scaffold702, whole genome shotgun sequence	scaffold0702
BROE01000731.1 Plecoglossus altivelis DNA, scaffold703, whole genome shotgun sequence	scaffold0703
BROE01000732.1 Plecoglossus altivelis DNA, scaffold704, whole genome shotgun sequence	scaffold0704
BROE01000733.1 Plecoglossus altivelis DNA, scaffold705, whole genome shotgun sequence	scaffold0705
BROE01000734.1 Plecoglossus altivelis DNA, scaffold706, whole genome shotgun sequence	scaffold0706
BROE01000735.1 Plecoglossus altivelis DNA, scaffold707, whole genome shotgun sequence	scaffold0707
BROE01000736.1 Plecoglossus altivelis DNA, scaffold708, whole genome shotgun sequence	scaffold0708
BROE01000737.1 Plecoglossus altivelis DNA, scaffold709, whole genome shotgun sequence	scaffold0709
BROE01000738.1 Plecoglossus altivelis DNA, scaffold710, whole genome shotgun sequence	scaffold0710
BROE01000739.1 Plecoglossus altivelis DNA, scaffold711, whole genome shotgun sequence	scaffold0711
BROE01000740.1 Plecoglossus altivelis DNA, scaffold712, whole genome shotgun sequence	scaffold0712
BROE01000741.1 Plecoglossus altivelis DNA, scaffold713, whole genome shotgun sequence	scaffold0713
BROE01000742.1 Plecoglossus altivelis DNA, scaffold714, whole genome shotgun sequence	scaffold0714
BROE01000743.1 Plecoglossus altivelis DNA, scaffold715, whole genome shotgun sequence	scaffold0715
BROE01000744.1 Plecoglossus altivelis DNA, scaffold716, whole genome shotgun sequence	scaffold0716
BROE01000745.1 Plecoglossus altivelis DNA, scaffold717, whole genome shotgun sequence	scaffold0717
BROE01000746.1 Plecoglossus altivelis DNA, scaffold718, whole genome shotgun sequence	scaffold0718
BROE01000747.1 Plecoglossus altivelis DNA, scaffold719, whole genome shotgun sequence	scaffold0719
BROE01000748.1 Plecoglossus altivelis DNA, scaffold720, whole genome shotgun sequence	scaffold0720
BROE01000749.1 Plecoglossus altivelis DNA, scaffold721, whole genome shotgun sequence	scaffold0721
BROE01000750.1 Plecoglossus altivelis DNA, scaffold722, whole genome shotgun sequence	scaffold0722
BROE01000751.1 Plecoglossus altivelis DNA, scaffold723, whole genome shotgun sequence	scaffold0723
BROE01000752.1 Plecoglossus altivelis DNA, scaffold724, whole genome shotgun sequence	scaffold0724
BROE01000753.1 Plecoglossus altivelis DNA, scaffold725, whole genome shotgun sequence	scaffold0725
BROE01000754.1 Plecoglossus altivelis DNA, scaffold726, whole genome shotgun sequence	scaffold0726
BROE01000755.1 Plecoglossus altivelis DNA, scaffold727, whole genome shotgun sequence	scaffold0727
BROE01000756.1 Plecoglossus altivelis DNA, scaffold728, whole genome shotgun sequence	scaffold0728
BROE01000757.1 Plecoglossus altivelis DNA, scaffold729, whole genome shotgun sequence	scaffold0729
BROE01000758.1 Plecoglossus altivelis DNA, scaffold730, whole genome shotgun sequence	scaffold0730
BROE01000759.1 Plecoglossus altivelis DNA, scaffold731, whole genome shotgun sequence	scaffold0731
BROE01000760.1 Plecoglossus altivelis DNA, scaffold732, whole genome shotgun sequence	scaffold0732
BROE01000761.1 Plecoglossus altivelis DNA, scaffold733, whole genome shotgun sequence	scaffold0733
BROE01000762.1 Plecoglossus altivelis DNA, scaffold734, whole genome shotgun sequence	scaffold0734
BROE01000763.1 Plecoglossus altivelis DNA, scaffold735, whole genome shotgun sequence	scaffold0735
BROE01000764.1 Plecoglossus altivelis DNA, scaffold736, whole genome shotgun sequence	scaffold0736
BROE01000765.1 Plecoglossus altivelis DNA, scaffold737, whole genome shotgun sequence	scaffold0737
BROE01000766.1 Plecoglossus altivelis DNA, scaffold738, whole genome shotgun sequence	scaffold0738
BROE01000767.1 Plecoglossus altivelis DNA, scaffold739, whole genome shotgun sequence	scaffold0739
BROE01000768.1 Plecoglossus altivelis DNA, scaffold740, whole genome shotgun sequence	scaffold0740
BROE01000769.1 Plecoglossus altivelis DNA, scaffold741, whole genome shotgun sequence	scaffold0741
BROE01000770.1 Plecoglossus altivelis DNA, scaffold742, whole genome shotgun sequence	scaffold0742
BROE01000771.1 Plecoglossus altivelis DNA, scaffold743, whole genome shotgun sequence	scaffold0743
BROE01000772.1 Plecoglossus altivelis DNA, scaffold744, whole genome shotgun sequence	scaffold0744
BROE01000773.1 Plecoglossus altivelis DNA, scaffold745, whole genome shotgun sequence	scaffold0745
BROE01000774.1 Plecoglossus altivelis DNA, scaffold746, whole genome shotgun sequence	scaffold0746
BROE01000775.1 Plecoglossus altivelis DNA, scaffold747, whole genome shotgun sequence	scaffold0747
BROE01000776.1 Plecoglossus altivelis DNA, scaffold748, whole genome shotgun sequence	scaffold0748
BROE01000777.1 Plecoglossus altivelis DNA, scaffold749, whole genome shotgun sequence	scaffold0749
BROE01000778.1 Plecoglossus altivelis DNA, scaffold750, whole genome shotgun sequence	scaffold0750
BROE01000779.1 Plecoglossus altivelis DNA, scaffold751, whole genome shotgun sequence	scaffold0751
BROE01000780.1 Plecoglossus altivelis DNA, scaffold752, whole genome shotgun sequence	scaffold0752
BROE01000781.1 Plecoglossus altivelis DNA, scaffold753, whole genome shotgun sequence	scaffold0753
BROE01000782.1 Plecoglossus altivelis DNA, scaffold754, whole genome shotgun sequence	scaffold0754
BROE01000783.1 Plecoglossus altivelis DNA, scaffold755, whole genome shotgun sequence	scaffold0755
BROE01000784.1 Plecoglossus altivelis DNA, scaffold756, whole genome shotgun sequence	scaffold0756
BROE01000785.1 Plecoglossus altivelis DNA, scaffold757, whole genome shotgun sequence	scaffold0757
BROE01000786.1 Plecoglossus altivelis DNA, scaffold758, whole genome shotgun sequence	scaffold0758
BROE01000787.1 Plecoglossus altivelis DNA, scaffold759, whole genome shotgun sequence	scaffold0759
BROE01000788.1 Plecoglossus altivelis DNA, scaffold760, whole genome shotgun sequence	scaffold0760
BROE01000789.1 Plecoglossus altivelis DNA, scaffold761, whole genome shotgun sequence	scaffold0761
BROE01000790.1 Plecoglossus altivelis DNA, scaffold762, whole genome shotgun sequence	scaffold0762
BROE01000791.1 Plecoglossus altivelis DNA, scaffold763, whole genome shotgun sequence	scaffold0763
BROE01000792.1 Plecoglossus altivelis DNA, scaffold764, whole genome shotgun sequence	scaffold0764
BROE01000793.1 Plecoglossus altivelis DNA, scaffold765, whole genome shotgun sequence	scaffold0765
BROE01000794.1 Plecoglossus altivelis DNA, scaffold766, whole genome shotgun sequence	scaffold0766
BROE01000795.1 Plecoglossus altivelis DNA, scaffold767, whole genome shotgun sequence	scaffold0767
BROE01000796.1 Plecoglossus altivelis DNA, scaffold768, whole genome shotgun sequence	scaffold0768
BROE01000797.1 Plecoglossus altivelis DNA, scaffold769, whole genome shotgun sequence	scaffold0769
BROE01000798.1 Plecoglossus altivelis DNA, scaffold770, whole genome shotgun sequence	scaffold0770
BROE01000799.1 Plecoglossus altivelis DNA, scaffold771, whole genome shotgun sequence	scaffold0771
BROE01000800.1 Plecoglossus altivelis DNA, scaffold772, whole genome shotgun sequence	scaffold0772
BROE01000801.1 Plecoglossus altivelis DNA, scaffold773, whole genome shotgun sequence	scaffold0773
BROE01000802.1 Plecoglossus altivelis DNA, scaffold774, whole genome shotgun sequence	scaffold0774
BROE01000803.1 Plecoglossus altivelis DNA, scaffold775, whole genome shotgun sequence	scaffold0775
BROE01000804.1 Plecoglossus altivelis DNA, scaffold776, whole genome shotgun sequence	scaffold0776
BROE01000805.1 Plecoglossus altivelis DNA, scaffold777, whole genome shotgun sequence	scaffold0777
BROE01000806.1 Plecoglossus altivelis DNA, scaffold778, whole genome shotgun sequence	scaffold0778
BROE01000807.1 Plecoglossus altivelis DNA, scaffold779, whole genome shotgun sequence	scaffold0779
BROE01000808.1 Plecoglossus altivelis DNA, scaffold780, whole genome shotgun sequence	scaffold0780
BROE01000809.1 Plecoglossus altivelis DNA, scaffold781, whole genome shotgun sequence	scaffold0781
BROE01000810.1 Plecoglossus altivelis DNA, scaffold782, whole genome shotgun sequence	scaffold0782
BROE01000811.1 Plecoglossus altivelis DNA, scaffold783, whole genome shotgun sequence	scaffold0783
BROE01000812.1 Plecoglossus altivelis DNA, scaffold784, whole genome shotgun sequence	scaffold0784
BROE01000813.1 Plecoglossus altivelis DNA, scaffold785, whole genome shotgun sequence	scaffold0785
BROE01000814.1 Plecoglossus altivelis DNA, scaffold786, whole genome shotgun sequence	scaffold0786
BROE01000815.1 Plecoglossus altivelis DNA, scaffold787, whole genome shotgun sequence	scaffold0787
BROE01000816.1 Plecoglossus altivelis DNA, scaffold788, whole genome shotgun sequence	scaffold0788
BROE01000817.1 Plecoglossus altivelis DNA, scaffold789, whole genome shotgun sequence	scaffold0789
BROE01000818.1 Plecoglossus altivelis DNA, scaffold790, whole genome shotgun sequence	scaffold0790
BROE01000819.1 Plecoglossus altivelis DNA, scaffold791, whole genome shotgun sequence	scaffold0791
BROE01000820.1 Plecoglossus altivelis DNA, scaffold792, whole genome shotgun sequence	scaffold0792
BROE01000821.1 Plecoglossus altivelis DNA, scaffold793, whole genome shotgun sequence	scaffold0793
BROE01000822.1 Plecoglossus altivelis DNA, scaffold794, whole genome shotgun sequence	scaffold0794
BROE01000823.1 Plecoglossus altivelis DNA, scaffold795, whole genome shotgun sequence	scaffold0795
BROE01000824.1 Plecoglossus altivelis DNA, scaffold796, whole genome shotgun sequence	scaffold0796
BROE01000825.1 Plecoglossus altivelis DNA, scaffold797, whole genome shotgun sequence	scaffold0797
BROE01000826.1 Plecoglossus altivelis DNA, scaffold798, whole genome shotgun sequence	scaffold0798
BROE01000827.1 Plecoglossus altivelis DNA, scaffold799, whole genome shotgun sequence	scaffold0799
BROE01000828.1 Plecoglossus altivelis DNA, scaffold800, whole genome shotgun sequence	scaffold0800
BROE01000829.1 Plecoglossus altivelis DNA, scaffold801, whole genome shotgun sequence	scaffold0801
BROE01000830.1 Plecoglossus altivelis DNA, scaffold802, whole genome shotgun sequence	scaffold0802
BROE01000831.1 Plecoglossus altivelis DNA, scaffold803, whole genome shotgun sequence	scaffold0803
BROE01000832.1 Plecoglossus altivelis DNA, scaffold804, whole genome shotgun sequence	scaffold0804
BROE01000833.1 Plecoglossus altivelis DNA, scaffold805, whole genome shotgun sequence	scaffold0805
BROE01000834.1 Plecoglossus altivelis DNA, scaffold806, whole genome shotgun sequence	scaffold0806
BROE01000835.1 Plecoglossus altivelis DNA, scaffold807, whole genome shotgun sequence	scaffold0807
BROE01000836.1 Plecoglossus altivelis DNA, scaffold808, whole genome shotgun sequence	scaffold0808
BROE01000837.1 Plecoglossus altivelis DNA, scaffold809, whole genome shotgun sequence	scaffold0809
BROE01000838.1 Plecoglossus altivelis DNA, scaffold810, whole genome shotgun sequence	scaffold0810
BROE01000839.1 Plecoglossus altivelis DNA, scaffold811, whole genome shotgun sequence	scaffold0811
BROE01000840.1 Plecoglossus altivelis DNA, scaffold812, whole genome shotgun sequence	scaffold0812
BROE01000841.1 Plecoglossus altivelis DNA, scaffold813, whole genome shotgun sequence	scaffold0813
BROE01000842.1 Plecoglossus altivelis DNA, scaffold814, whole genome shotgun sequence	scaffold0814
BROE01000843.1 Plecoglossus altivelis DNA, scaffold815, whole genome shotgun sequence	scaffold0815
BROE01000844.1 Plecoglossus altivelis DNA, scaffold816, whole genome shotgun sequence	scaffold0816
BROE01000845.1 Plecoglossus altivelis DNA, scaffold817, whole genome shotgun sequence	scaffold0817
BROE01000846.1 Plecoglossus altivelis DNA, scaffold818, whole genome shotgun sequence	scaffold0818
BROE01000847.1 Plecoglossus altivelis DNA, scaffold819, whole genome shotgun sequence	scaffold0819
BROE01000848.1 Plecoglossus altivelis DNA, scaffold820, whole genome shotgun sequence	scaffold0820
BROE01000849.1 Plecoglossus altivelis DNA, scaffold821, whole genome shotgun sequence	scaffold0821
BROE01000850.1 Plecoglossus altivelis DNA, scaffold822, whole genome shotgun sequence	scaffold0822
BROE01000851.1 Plecoglossus altivelis DNA, scaffold823, whole genome shotgun sequence	scaffold0823
BROE01000852.1 Plecoglossus altivelis DNA, scaffold824, whole genome shotgun sequence	scaffold0824
BROE01000853.1 Plecoglossus altivelis DNA, scaffold825, whole genome shotgun sequence	scaffold0825
BROE01000854.1 Plecoglossus altivelis DNA, scaffold826, whole genome shotgun sequence	scaffold0826
BROE01000855.1 Plecoglossus altivelis DNA, scaffold827, whole genome shotgun sequence	scaffold0827
BROE01000856.1 Plecoglossus altivelis DNA, scaffold828, whole genome shotgun sequence	scaffold0828
BROE01000857.1 Plecoglossus altivelis DNA, scaffold829, whole genome shotgun sequence	scaffold0829
BROE01000858.1 Plecoglossus altivelis DNA, scaffold830, whole genome shotgun sequence	scaffold0830
BROE01000859.1 Plecoglossus altivelis DNA, scaffold831, whole genome shotgun sequence	scaffold0831
BROE01000860.1 Plecoglossus altivelis DNA, scaffold832, whole genome shotgun sequence	scaffold0832
BROE01000861.1 Plecoglossus altivelis DNA, scaffold833, whole genome shotgun sequence	scaffold0833
BROE01000862.1 Plecoglossus altivelis DNA, scaffold834, whole genome shotgun sequence	scaffold0834
BROE01000863.1 Plecoglossus altivelis DNA, scaffold835, whole genome shotgun sequence	scaffold0835
BROE01000864.1 Plecoglossus altivelis DNA, scaffold836, whole genome shotgun sequence	scaffold0836
BROE01000865.1 Plecoglossus altivelis DNA, scaffold837, whole genome shotgun sequence	scaffold0837
BROE01000866.1 Plecoglossus altivelis DNA, scaffold838, whole genome shotgun sequence	scaffold0838
BROE01000867.1 Plecoglossus altivelis DNA, scaffold839, whole genome shotgun sequence	scaffold0839
BROE01000868.1 Plecoglossus altivelis DNA, scaffold840, whole genome shotgun sequence	scaffold0840
BROE01000869.1 Plecoglossus altivelis DNA, scaffold841, whole genome shotgun sequence	scaffold0841
BROE01000870.1 Plecoglossus altivelis DNA, scaffold842, whole genome shotgun sequence	scaffold0842
BROE01000871.1 Plecoglossus altivelis DNA, scaffold843, whole genome shotgun sequence	scaffold0843
BROE01000872.1 Plecoglossus altivelis DNA, scaffold844, whole genome shotgun sequence	scaffold0844
BROE01000873.1 Plecoglossus altivelis DNA, scaffold845, whole genome shotgun sequence	scaffold0845
BROE01000874.1 Plecoglossus altivelis DNA, scaffold846, whole genome shotgun sequence	scaffold0846
BROE01000875.1 Plecoglossus altivelis DNA, scaffold847, whole genome shotgun sequence	scaffold0847
BROE01000876.1 Plecoglossus altivelis DNA, scaffold848, whole genome shotgun sequence	scaffold0848
BROE01000877.1 Plecoglossus altivelis DNA, scaffold849, whole genome shotgun sequence	scaffold0849
BROE01000878.1 Plecoglossus altivelis DNA, scaffold850, whole genome shotgun sequence	scaffold0850
BROE01000879.1 Plecoglossus altivelis DNA, scaffold851, whole genome shotgun sequence	scaffold0851
BROE01000880.1 Plecoglossus altivelis DNA, scaffold852, whole genome shotgun sequence	scaffold0852
BROE01000881.1 Plecoglossus altivelis DNA, scaffold853, whole genome shotgun sequence	scaffold0853
BROE01000882.1 Plecoglossus altivelis DNA, scaffold854, whole genome shotgun sequence	scaffold0854
BROE01000883.1 Plecoglossus altivelis DNA, scaffold855, whole genome shotgun sequence	scaffold0855
BROE01000884.1 Plecoglossus altivelis DNA, scaffold856, whole genome shotgun sequence	scaffold0856
BROE01000885.1 Plecoglossus altivelis DNA, scaffold857, whole genome shotgun sequence	scaffold0857
BROE01000886.1 Plecoglossus altivelis DNA, scaffold858, whole genome shotgun sequence	scaffold0858
BROE01000887.1 Plecoglossus altivelis DNA, scaffold859, whole genome shotgun sequence	scaffold0859
BROE01000888.1 Plecoglossus altivelis DNA, scaffold860, whole genome shotgun sequence	scaffold0860
BROE01000889.1 Plecoglossus altivelis DNA, scaffold861, whole genome shotgun sequence	scaffold0861
BROE01000890.1 Plecoglossus altivelis DNA, scaffold862, whole genome shotgun sequence	scaffold0862
BROE01000891.1 Plecoglossus altivelis DNA, scaffold863, whole genome shotgun sequence	scaffold0863
BROE01000892.1 Plecoglossus altivelis DNA, scaffold864, whole genome shotgun sequence	scaffold0864
BROE01000893.1 Plecoglossus altivelis DNA, scaffold865, whole genome shotgun sequence	scaffold0865
BROE01000894.1 Plecoglossus altivelis DNA, scaffold866, whole genome shotgun sequence	scaffold0866
BROE01000895.1 Plecoglossus altivelis DNA, scaffold867, whole genome shotgun sequence	scaffold0867
BROE01000896.1 Plecoglossus altivelis DNA, scaffold868, whole genome shotgun sequence	scaffold0868
BROE01000897.1 Plecoglossus altivelis DNA, scaffold869, whole genome shotgun sequence	scaffold0869
BROE01000898.1 Plecoglossus altivelis DNA, scaffold870, whole genome shotgun sequence	scaffold0870
BROE01000899.1 Plecoglossus altivelis DNA, scaffold871, whole genome shotgun sequence	scaffold0871
BROE01000900.1 Plecoglossus altivelis DNA, scaffold872, whole genome shotgun sequence	scaffold0872
BROE01000901.1 Plecoglossus altivelis DNA, scaffold873, whole genome shotgun sequence	scaffold0873
BROE01000902.1 Plecoglossus altivelis DNA, scaffold874, whole genome shotgun sequence	scaffold0874
BROE01000903.1 Plecoglossus altivelis DNA, scaffold875, whole genome shotgun sequence	scaffold0875
BROE01000904.1 Plecoglossus altivelis DNA, scaffold876, whole genome shotgun sequence	scaffold0876
BROE01000905.1 Plecoglossus altivelis DNA, scaffold877, whole genome shotgun sequence	scaffold0877
BROE01000906.1 Plecoglossus altivelis DNA, scaffold878, whole genome shotgun sequence	scaffold0878
BROE01000907.1 Plecoglossus altivelis DNA, scaffold879, whole genome shotgun sequence	scaffold0879
BROE01000908.1 Plecoglossus altivelis DNA, scaffold880, whole genome shotgun sequence	scaffold0880
BROE01000909.1 Plecoglossus altivelis DNA, scaffold881, whole genome shotgun sequence	scaffold0881
BROE01000910.1 Plecoglossus altivelis DNA, scaffold882, whole genome shotgun sequence	scaffold0882
BROE01000911.1 Plecoglossus altivelis DNA, scaffold883, whole genome shotgun sequence	scaffold0883
BROE01000912.1 Plecoglossus altivelis DNA, scaffold884, whole genome shotgun sequence	scaffold0884
BROE01000913.1 Plecoglossus altivelis DNA, scaffold885, whole genome shotgun sequence	scaffold0885
BROE01000914.1 Plecoglossus altivelis DNA, scaffold886, whole genome shotgun sequence	scaffold0886
BROE01000915.1 Plecoglossus altivelis DNA, scaffold887, whole genome shotgun sequence	scaffold0887
BROE01000916.1 Plecoglossus altivelis DNA, scaffold888, whole genome shotgun sequence	scaffold0888
BROE01000917.1 Plecoglossus altivelis DNA, scaffold889, whole genome shotgun sequence	scaffold0889
BROE01000918.1 Plecoglossus altivelis DNA, scaffold890, whole genome shotgun sequence	scaffold0890
BROE01000919.1 Plecoglossus altivelis DNA, scaffold891, whole genome shotgun sequence	scaffold0891
BROE01000920.1 Plecoglossus altivelis DNA, scaffold892, whole genome shotgun sequence	scaffold0892
BROE01000921.1 Plecoglossus altivelis DNA, scaffold893, whole genome shotgun sequence	scaffold0893
BROE01000922.1 Plecoglossus altivelis DNA, scaffold894, whole genome shotgun sequence	scaffold0894
BROE01000923.1 Plecoglossus altivelis DNA, scaffold895, whole genome shotgun sequence	scaffold0895
BROE01000924.1 Plecoglossus altivelis DNA, scaffold896, whole genome shotgun sequence	scaffold0896
BROE01000925.1 Plecoglossus altivelis DNA, scaffold897, whole genome shotgun sequence	scaffold0897
BROE01000926.1 Plecoglossus altivelis DNA, scaffold898, whole genome shotgun sequence	scaffold0898
BROE01000927.1 Plecoglossus altivelis DNA, scaffold899, whole genome shotgun sequence	scaffold0899
BROE01000928.1 Plecoglossus altivelis DNA, scaffold900, whole genome shotgun sequence	scaffold0900
BROE01000929.1 Plecoglossus altivelis DNA, scaffold901, whole genome shotgun sequence	scaffold0901
BROE01000930.1 Plecoglossus altivelis DNA, scaffold902, whole genome shotgun sequence	scaffold0902
BROE01000931.1 Plecoglossus altivelis DNA, scaffold903, whole genome shotgun sequence	scaffold0903
BROE01000932.1 Plecoglossus altivelis DNA, scaffold904, whole genome shotgun sequence	scaffold0904
BROE01000933.1 Plecoglossus altivelis DNA, scaffold905, whole genome shotgun sequence	scaffold0905
BROE01000934.1 Plecoglossus altivelis DNA, scaffold906, whole genome shotgun sequence	scaffold0906
BROE01000935.1 Plecoglossus altivelis DNA, scaffold907, whole genome shotgun sequence	scaffold0907
BROE01000936.1 Plecoglossus altivelis DNA, scaffold908, whole genome shotgun sequence	scaffold0908
BROE01000937.1 Plecoglossus altivelis DNA, scaffold909, whole genome shotgun sequence	scaffold0909
BROE01000938.1 Plecoglossus altivelis DNA, scaffold910, whole genome shotgun sequence	scaffold0910
BROE01000939.1 Plecoglossus altivelis DNA, scaffold911, whole genome shotgun sequence	scaffold0911
BROE01000940.1 Plecoglossus altivelis DNA, scaffold912, whole genome shotgun sequence	scaffold0912
BROE01000941.1 Plecoglossus altivelis DNA, scaffold913, whole genome shotgun sequence	scaffold0913
BROE01000942.1 Plecoglossus altivelis DNA, scaffold914, whole genome shotgun sequence	scaffold0914
BROE01000943.1 Plecoglossus altivelis DNA, scaffold915, whole genome shotgun sequence	scaffold0915
BROE01000944.1 Plecoglossus altivelis DNA, scaffold916, whole genome shotgun sequence	scaffold0916
BROE01000945.1 Plecoglossus altivelis DNA, scaffold917, whole genome shotgun sequence	scaffold0917
BROE01000946.1 Plecoglossus altivelis DNA, scaffold918, whole genome shotgun sequence	scaffold0918
BROE01000947.1 Plecoglossus altivelis DNA, scaffold919, whole genome shotgun sequence	scaffold0919
BROE01000948.1 Plecoglossus altivelis DNA, scaffold920, whole genome shotgun sequence	scaffold0920
BROE01000949.1 Plecoglossus altivelis DNA, scaffold921, whole genome shotgun sequence	scaffold0921
BROE01000950.1 Plecoglossus altivelis DNA, scaffold922, whole genome shotgun sequence	scaffold0922
BROE01000951.1 Plecoglossus altivelis DNA, scaffold923, whole genome shotgun sequence	scaffold0923
BROE01000952.1 Plecoglossus altivelis DNA, scaffold924, whole genome shotgun sequence	scaffold0924
BROE01000953.1 Plecoglossus altivelis DNA, scaffold925, whole genome shotgun sequence	scaffold0925
BROE01000954.1 Plecoglossus altivelis DNA, scaffold926, whole genome shotgun sequence	scaffold0926
BROE01000955.1 Plecoglossus altivelis DNA, scaffold927, whole genome shotgun sequence	scaffold0927
BROE01000956.1 Plecoglossus altivelis DNA, scaffold928, whole genome shotgun sequence	scaffold0928
BROE01000957.1 Plecoglossus altivelis DNA, scaffold929, whole genome shotgun sequence	scaffold0929
BROE01000958.1 Plecoglossus altivelis DNA, scaffold930, whole genome shotgun sequence	scaffold0930
BROE01000959.1 Plecoglossus altivelis DNA, scaffold931, whole genome shotgun sequence	scaffold0931
BROE01000960.1 Plecoglossus altivelis DNA, scaffold932, whole genome shotgun sequence	scaffold0932
BROE01000961.1 Plecoglossus altivelis DNA, scaffold933, whole genome shotgun sequence	scaffold0933
